#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-2.544233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -1.348632, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (-2.157233, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 8.701368, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (-1.821232, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.031370, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (-1.544231, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 4.934388, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (-1.020228, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 3.731407, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.955000 Solar masses
#   Position: (2.658773, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.411408, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.534384, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039640, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.189779, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429938, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.069208, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139970, 0.000000) AU/year

#Object 10 Info:
#Object: Pluto
#   Mass: 0.000000 Solar masses
#   Position: (39.480000, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.990000, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z,Pluto_x,Pluto_y,Pluto_z
29.11,-1.80221,-1.2166,0,-1.48858,-1.43352,0,-278.172,-1004.2,0,-14.8835,-20.5466,0,-2308.73,-1385.9,0,1.88525,1.29222,0,10.7607,-49.5447,0,12.8097,-18.1194,0,-7.12637,8.98291,0,17.4919,22.4406,0
29.12,-1.78731,-1.22548,0,-1.42601,-1.35287,0,-278.3,-1004.67,0,-14.8948,-20.5826,0,-2309.59,-1386.42,0,1.86965,1.30152,0,10.769,-49.5576,0,12.8238,-18.1173,0,-7.14458,8.95742,0,17.4763,22.4428,0
29.13,-1.77225,-1.23424,0,-1.38863,-1.26314,0,-278.428,-1005.13,0,-14.9061,-20.6185,0,-2310.44,-1386.93,0,1.85388,1.31071,0,10.7774,-49.5706,0,12.8379,-18.1152,0,-7.16275,8.9319,0,17.4606,22.445,0
29.14,-1.75704,-1.2429,0,-1.37769,-1.17127,0,-278.556,-1005.59,0,-14.9174,-20.6545,0,-2311.3,-1387.45,0,1.83794,1.31978,0,10.7857,-49.5835,0,12.8519,-18.1131,0,-7.18089,8.90632,0,17.445,22.4473,0
29.15,-1.74167,-1.25144,0,-1.39259,-1.08418,0,-278.684,-1006.05,0,-14.9286,-20.6904,0,-2312.16,-1387.96,0,1.82184,1.32873,0,10.794,-49.5965,0,12.866,-18.111,0,-7.199,8.88071,0,17.4293,22.4495,0
29.16,-1.72613,-1.25987,0,-1.43107,-1.00833,0,-278.813,-1006.52,0,-14.9399,-20.7263,0,-2313.02,-1388.48,0,1.80558,1.33756,0,10.8023,-49.6094,0,12.88,-18.1089,0,-7.21707,8.85505,0,17.4136,22.4517,0
29.17,-1.71045,-1.26819,0,-1.48935,-0.949386,0,-278.941,-1006.98,0,-14.9511,-20.7623,0,-2313.87,-1388.99,0,1.78915,1.34628,0,10.8106,-49.6224,0,12.8941,-18.1067,0,-7.2351,8.82935,0,17.398,22.4538,0
29.18,-1.6946,-1.27638,0,-1.56238,-0.911854,0,-279.069,-1007.44,0,-14.9624,-20.7982,0,-2314.73,-1389.51,0,1.77256,1.35486,0,10.8189,-49.6353,0,12.9081,-18.1046,0,-7.2531,8.8036,0,17.3823,22.456,0
29.19,-1.67859,-1.28446,0,-1.64417,-0.898874,0,-279.197,-1007.9,0,-14.9736,-20.8341,0,-2315.59,-1390.02,0,1.7558,1.36333,0,10.8273,-49.6483,0,12.9221,-18.1024,0,-7.27107,8.77781,0,17.3666,22.4582,0
29.2,-1.66243,-1.29241,0,-1.72811,-0.912009,0,-279.325,-1008.37,0,-14.9848,-20.8699,0,-2316.45,-1390.54,0,1.73887,1.37166,0,10.8356,-49.6612,0,12.9361,-18.1002,0,-7.28899,8.75197,0,17.3509,22.4604,0
29.21,-1.64611,-1.30024,0,-1.80736,-0.951128,0,-279.454,-1008.83,0,-14.996,-20.9058,0,-2317.3,-1391.05,0,1.72177,1.37986,0,10.8439,-49.6741,0,12.9501,-18.098,0,-7.30688,8.7261,0,17.3353,22.4625,0
29.22,-1.62962,-1.30794,0,-1.87525,-1.01437,0,-279.582,-1009.29,0,-15.0073,-20.9417,0,-2318.16,-1391.57,0,1.70451,1.38794,0,10.8522,-49.6871,0,12.9641,-18.0958,0,-7.32474,8.70017,0,17.3196,22.4647,0
29.23,-1.61298,-1.31551,0,-1.92567,-1.09816,0,-279.71,-1009.75,0,-15.0185,-20.9775,0,-2319.02,-1392.08,0,1.68709,1.39587,0,10.8605,-49.7,0,12.978,-18.0936,0,-7.34256,8.67421,0,17.3039,22.4668,0
29.24,-1.59618,-1.32295,0,-1.95358,-1.19738,0,-279.838,-1010.22,0,-15.0297,-21.0134,0,-2319.88,-1392.6,0,1.66949,1.40367,0,10.8688,-49.7129,0,12.992,-18.0913,0,-7.36034,8.6482,0,17.2881,22.4689,0
29.25,-1.57922,-1.33026,0,-1.95538,-1.30561,0,-279.966,-1010.68,0,-15.0409,-21.0492,0,-2320.74,-1393.12,0,1.65173,1.41133,0,10.8771,-49.7258,0,13.006,-18.0891,0,-7.37809,8.62215,0,17.2724,22.4711,0
29.26,-1.5621,-1.33743,0,-1.92931,-1.41554,0,-280.095,-1011.14,0,-15.052,-21.0851,0,-2321.59,-1393.63,0,1.6338,1.41885,0,10.8854,-49.7387,0,13.0199,-18.0868,0,-7.3958,8.59605,0,17.2567,22.4732,0
29.27,-1.54482,-1.34447,0,-1.87571,-1.51953,0,-280.223,-1011.6,0,-15.0632,-21.1209,0,-2322.45,-1394.15,0,1.6157,1.42622,0,10.8938,-49.7517,0,13.0339,-18.0846,0,-7.41347,8.56992,0,17.241,22.4753,0
29.28,-1.52737,-1.35136,0,-1.79706,-1.61023,0,-280.351,-1012.07,0,-15.0744,-21.1567,0,-2323.31,-1394.66,0,1.59744,1.43344,0,10.9021,-49.7646,0,13.0478,-18.0823,0,-7.4311,8.54374,0,17.2253,22.4774,0
29.29,-1.50977,-1.35811,0,-1.6979,-1.68125,0,-280.479,-1012.53,0,-15.0856,-21.1925,0,-2324.17,-1395.18,0,1.579,1.44052,0,10.9104,-49.7775,0,13.0617,-18.08,0,-7.4487,8.51751,0,17.2095,22.4795,0
29.3,-1.49201,-1.36471,0,-1.5844,-1.72774,0,-280.607,-1012.99,0,-15.0967,-21.2283,0,-2325.02,-1395.69,0,1.5604,1.44744,0,10.9187,-49.7904,0,13.0756,-18.0777,0,-7.46626,8.49124,0,17.1938,22.4816,0
29.31,-1.47408,-1.37117,0,-1.46383,-1.74683,0,-280.736,-1013.45,0,-15.1079,-21.2641,0,-2325.88,-1396.21,0,1.54163,1.4542,0,10.927,-49.8033,0,13.0895,-18.0753,0,-7.48378,8.46493,0,17.178,22.4836,0
29.32,-1.456,-1.37747,0,-1.34388,-1.73784,0,-280.864,-1013.92,0,-15.119,-21.2998,0,-2326.74,-1396.72,0,1.52269,1.46081,0,10.9353,-49.8162,0,13.1034,-18.073,0,-7.50126,8.43858,0,17.1623,22.4857,0
29.33,-1.43775,-1.38363,0,-1.23204,-1.70222,0,-280.992,-1014.38,0,-15.1301,-21.3356,0,-2327.6,-1397.24,0,1.50358,1.46726,0,10.9436,-49.8291,0,13.1173,-18.0707,0,-7.5187,8.41218,0,17.1465,22.4878,0
29.34,-1.41934,-1.38962,0,-1.13494,-1.64339,0,-281.12,-1014.84,0,-15.1413,-21.3713,0,-2328.45,-1397.75,0,1.4843,1.47354,0,10.9519,-49.842,0,13.1312,-18.0683,0,-7.53611,8.38574,0,17.1307,22.4898,0
29.35,-1.40077,-1.39546,0,-1.05797,-1.56628,0,-281.248,-1015.3,0,-15.1524,-21.4071,0,-2329.31,-1398.27,0,1.46486,1.47966,0,10.9602,-49.8549,0,13.145,-18.0659,0,-7.55347,8.35926,0,17.115,22.4919,0
29.36,-1.38204,-1.40113,0,-1.00494,-1.47699,0,-281.377,-1015.77,0,-15.1635,-21.4428,0,-2330.17,-1398.78,0,1.44524,1.48561,0,10.9685,-49.8677,0,13.1589,-18.0636,0,-7.5708,8.33273,0,17.0992,22.4939,0
29.37,-1.36315,-1.40664,0,-0.977901,-1.38224,0,-281.505,-1016.23,0,-15.1746,-21.4785,0,-2331.03,-1399.3,0,1.42546,1.49138,0,10.9768,-49.8806,0,13.1727,-18.0612,0,-7.58809,8.30616,0,17.0834,22.4959,0
29.38,-1.34409,-1.41198,0,-0.97713,-1.28896,0,-281.633,-1016.69,0,-15.1857,-21.5143,0,-2331.88,-1399.81,0,1.4055,1.49698,0,10.9851,-49.8935,0,13.1866,-18.0588,0,-7.60533,8.27955,0,17.0676,22.498,0
29.39,-1.32488,-1.41715,0,-1.00117,-1.20384,0,-281.761,-1017.16,0,-15.1968,-21.55,0,-2332.74,-1400.33,0,1.38538,1.5024,0,10.9934,-49.9064,0,13.2004,-18.0563,0,-7.62254,8.2529,0,17.0518,22.5,0
29.4,-1.3055,-1.42214,0,-1.04694,-1.13296,0,-281.889,-1017.62,0,-15.2079,-21.5857,0,-2333.6,-1400.84,0,1.36509,1.50764,0,11.0017,-49.9193,0,13.2142,-18.0539,0,-7.63971,8.2262,0,17.036,22.502,0
29.41,-1.28596,-1.42696,0,-1.11001,-1.08142,0,-282.018,-1018.08,0,-15.219,-21.6213,0,-2334.46,-1401.36,0,1.34463,1.51269,0,11.01,-49.9321,0,13.2281,-18.0515,0,-7.65684,8.19946,0,17.0202,22.504,0
29.42,-1.26626,-1.4316,0,-1.18479,-1.05306,0,-282.146,-1018.54,0,-15.2301,-21.657,0,-2335.32,-1401.87,0,1.32399,1.51756,0,11.0183,-49.945,0,13.2419,-18.049,0,-7.67393,8.17268,0,17.0044,22.506,0
29.43,-1.2464,-1.43605,0,-1.2649,-1.05023,0,-282.274,-1019.01,0,-15.2412,-21.6927,0,-2336.17,-1402.39,0,1.30319,1.52223,0,11.0266,-49.9579,0,13.2557,-18.0465,0,-7.69097,8.14586,0,16.9886,22.508,0
29.44,-1.22637,-1.44032,0,-1.34354,-1.07363,0,-282.402,-1019.47,0,-15.2522,-21.7284,0,-2337.03,-1402.9,0,1.28223,1.5267,0,11.0349,-49.9707,0,13.2694,-18.044,0,-7.70798,8.11899,0,16.9727,22.5099,0
29.45,-1.20619,-1.4444,0,-1.41388,-1.12221,0,-282.531,-1019.93,0,-15.2633,-21.764,0,-2337.89,-1403.42,0,1.26109,1.53097,0,11.0432,-49.9836,0,13.2832,-18.0415,0,-7.72494,8.09208,0,16.9569,22.5119,0
29.46,-1.18584,-1.44828,0,-1.46947,-1.19319,0,-282.659,-1020.39,0,-15.2743,-21.7997,0,-2338.75,-1403.93,0,1.23978,1.53505,0,11.0515,-49.9965,0,13.297,-18.039,0,-7.74187,8.06513,0,16.9411,22.5139,0
29.47,-1.16533,-1.45196,0,-1.50471,-1.28213,0,-282.787,-1020.86,0,-15.2854,-21.8353,0,-2339.6,-1404.45,0,1.21831,1.53891,0,11.0598,-50.0093,0,13.3107,-18.0365,0,-7.75875,8.03813,0,16.9252,22.5158,0
29.48,-1.14467,-1.45544,0,-1.51527,-1.38316,0,-282.915,-1021.32,0,-15.2964,-21.8709,0,-2340.46,-1404.97,0,1.19666,1.54256,0,11.0681,-50.0222,0,13.3245,-18.034,0,-7.77559,8.0111,0,16.9094,22.5178,0
29.49,-1.12384,-1.45872,0,-1.49849,-1.48932,0,-283.043,-1021.78,0,-15.3075,-21.9065,0,-2341.32,-1405.48,0,1.17485,1.546,0,11.0764,-50.035,0,13.3382,-18.0315,0,-7.79239,7.98402,0,16.8935,22.5197,0
29.5,-1.10285,-1.46179,0,-1.45371,-1.59302,0,-283.172,-1022.24,0,-15.3185,-21.9421,0,-2342.18,-1406,0,1.15287,1.54922,0,11.0847,-50.0479,0,13.352,-18.0289,0,-7.80914,7.9569,0,16.8776,22.5216,0
29.51,-1.0817,-1.46464,0,-1.38243,-1.6867,0,-283.3,-1022.71,0,-15.3295,-21.9777,0,-2343.03,-1406.51,0,1.13073,1.55221,0,11.093,-50.0607,0,13.3657,-18.0263,0,-7.82586,7.92974,0,16.8618,22.5236,0
29.52,-1.06039,-1.46728,0,-1.2883,-1.76342,0,-283.428,-1023.17,0,-15.3405,-22.0133,0,-2343.89,-1407.03,0,1.10841,1.55498,0,11.1013,-50.0736,0,13.3794,-18.0238,0,-7.84253,7.90253,0,16.8459,22.5255,0
