#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (-0.010078, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -0.003377, 0.000000) AU/year

#Object 2 Info:
#Object: Mercury
#   Mass: 0.000000 Solar masses
#   Position: (0.376922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 10.046623, 0.000000) AU/year

#Object 3 Info:
#Object: Venus
#   Mass: 0.000002 Solar masses
#   Position: (0.712922, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 7.376624, 0.000000) AU/year

#Object 4 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (0.989924, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.279642, 0.000000) AU/year

#Object 5 Info:
#Object: Mars
#   Mass: 0.000000 Solar masses
#   Position: (1.513927, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 5.076661, 0.000000) AU/year

#Object 6 Info:
#Object: Jupiter
#   Mass: 0.000955 Solar masses
#   Position: (5.192928, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.756663, 0.000000) AU/year

#Object 7 Info:
#Object: Saturn
#   Mass: 0.000286 Solar masses
#   Position: (9.531892, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 2.039296, 0.000000) AU/year

#Object 8 Info:
#Object: Uranus
#   Mass: 0.000044 Solar masses
#   Position: (19.188616, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.429879, 0.000000) AU/year

#Object 9 Info:
#Object: Neptune
#   Mass: 0.000051 Solar masses
#   Position: (30.068453, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 1.139941, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 30.000000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
18.35,0.00550549,0.00129942,0,0.242008,0.293499,0,0.725034,0.0671709,0,-0.649752,0.755835,0,0.587928,-1.40319,0,-5.05561,-1.30759,0,-7.08132,-6.50867,0,3.74587,18.7064,0,22.9928,19.2487,0
18.36,0.00549607,0.00132837,0,0.153927,0.3473,0,0.714394,0.140253,0,-0.695893,0.713162,0,0.634683,-1.38304,0,-5.04864,-1.33413,0,-7.06758,-6.52351,0,3.73175,18.7091,0,22.9854,19.2575,0
18.37,0.00548651,0.0013573,0,0.0548635,0.375503,0,0.69633,0.21188,0,-0.739259,0.667674,0,0.680733,-1.36133,0,-5.04153,-1.36063,0,-7.05381,-6.53832,0,3.71762,18.7118,0,22.978,19.2662,0
18.38,0.00547683,0.0013862,0,-0.0478266,0.376224,0,0.671025,0.2813,0,-0.77968,0.619549,0,0.726024,-1.3381,0,-5.03429,-1.38709,0,-7.04,-6.55311,0,3.70349,18.7145,0,22.9706,19.2749,0
18.39,0.00546701,0.00141507,0,-0.146639,0.349679,0,0.63874,0.347785,0,-0.816994,0.568979,0,0.770506,-1.31336,0,-5.0269,-1.41351,0,-7.02617,-6.56786,0,3.68936,18.7172,0,22.9632,19.2836,0
18.4,0.00545705,0.00144392,0,-0.234512,0.298084,0,0.599807,0.410633,0,-0.851054,0.516164,0,0.814131,-1.28715,0,-5.01937,-1.4399,0,-7.0123,-6.58259,0,3.67523,18.7199,0,22.9558,19.2923,0
18.41,0.00544695,0.00147274,0,-0.305329,0.225406,0,0.554628,0.469182,0,-0.881726,0.461311,0,0.856848,-1.25949,0,-5.0117,-1.46624,0,-6.9984,-6.59728,0,3.6611,18.7226,0,22.9483,19.301,0
18.42,0.00543672,0.00150154,0,-0.354317,0.136998,0,0.503673,0.522812,0,-0.908888,0.40464,0,0.898611,-1.23042,0,-5.0039,-1.49255,0,-6.98447,-6.61195,0,3.64696,18.7252,0,22.9409,19.3097,0
18.43,0.00542634,0.00153031,0,-0.378305,0.0391745,0,0.447473,0.570953,0,-0.932433,0.346373,0,0.939373,-1.19997,0,-4.99596,-1.51881,0,-6.97051,-6.62659,0,3.63282,18.7279,0,22.9335,19.3183,0
18.44,0.00541582,0.00155905,0,-0.375866,-0.0612417,0,0.386614,0.613093,0,-0.952266,0.286741,0,0.979089,-1.16817,0,-4.98788,-1.54503,0,-6.95652,-6.64119,0,3.61868,18.7305,0,22.926,19.327,0
18.45,0.00540515,0.00158775,0,-0.347339,-0.157361,0,0.321733,0.648782,0,-0.968311,0.225982,0,1.01771,-1.13506,0,-4.97966,-1.57121,0,-6.94249,-6.65577,0,3.60454,18.7331,0,22.9186,19.3357,0
18.46,0.00539433,0.00161643,0,-0.294769,-0.242646,0,0.253511,0.677635,0,-0.980502,0.164334,0,1.05521,-1.10069,0,-4.9713,-1.59734,0,-6.92844,-6.67032,0,3.5904,18.7357,0,22.9112,19.3444,0
18.47,0.00538337,0.00164507,0,-0.221752,-0.311292,0,0.182667,0.699342,0,-0.988793,0.102042,0,1.09152,-1.06507,0,-4.96281,-1.62344,0,-6.91436,-6.68484,0,3.57625,18.7383,0,22.9037,19.3531,0
18.48,0.00537225,0.00167368,0,-0.133225,-0.35857,0,0.109945,0.713665,0,-0.99315,0.0393525,0,1.12662,-1.02827,0,-4.95417,-1.64948,0,-6.90024,-6.69933,0,3.5621,18.7409,0,22.8963,19.3617,0
18.49,0.00536099,0.00170225,0,-0.0351846,-0.381118,0,0.0361163,0.720445,0,-0.993557,-0.0234859,0,1.16047,-0.990306,0,-4.94541,-1.67548,0,-6.8861,-6.71379,0,3.54795,18.7435,0,22.8888,19.3704,0
18.5,0.00534958,0.00173078,0,0.0656619,-0.377174,0,-0.0380391,0.719604,0,-0.99001,-0.0862247,0,1.19303,-0.951238,0,-4.9365,-1.70144,0,-6.87192,-6.72822,0,3.5338,18.7461,0,22.8814,19.3791,0
18.51,0.00533801,0.00175927,0,0.162292,-0.346744,0,-0.111734,0.711144,0,-0.982526,-0.148616,0,1.22425,-0.911104,0,-4.92746,-1.72734,0,-6.85771,-6.74262,0,3.51965,18.7486,0,22.8739,19.3878,0
18.52,0.0053263,0.00178772,0,0.247826,-0.291675,0,-0.184186,0.695149,0,-0.971133,-0.210412,0,1.25412,-0.86995,0,-4.91828,-1.7532,0,-6.84348,-6.75699,0,3.50549,18.7512,0,22.8665,19.3964,0
18.53,0.00531443,0.00181613,0,0.316007,-0.215608,0,-0.254623,0.671784,0,-0.955876,-0.271368,0,1.28259,-0.827822,0,-4.90896,-1.77901,0,-6.82921,-6.77133,0,3.49133,18.7537,0,22.859,19.4051,0
18.54,0.00530241,0.00184449,0,0.361696,-0.1238,0,-0.322295,0.641291,0,-0.936817,-0.331244,0,1.30963,-0.784766,0,-4.89951,-1.80477,0,-6.81491,-6.78564,0,3.47717,18.7563,0,22.8515,19.4137,0
18.55,0.00529024,0.00187281,0,0.381312,-0.0228004,0,-0.38648,0.603992,0,-0.91403,-0.389801,0,1.33521,-0.740832,0,-4.88993,-1.83049,0,-6.80058,-6.79992,0,3.46301,18.7588,0,22.8441,19.4224,0
18.56,0.00527791,0.00190109,0,0.373186,0.0800194,0,-0.446493,0.56028,0,-0.887606,-0.44681,0,1.35931,-0.696068,0,-4.88021,-1.85615,0,-6.78622,-6.81417,0,3.44885,18.7613,0,22.8366,19.431,0
18.57,0.00526543,0.00192931,0,0.33776,0.177043,0,-0.501693,0.510619,0,-0.85765,-0.502043,0,1.3819,-0.650525,0,-4.87035,-1.88176,0,-6.77183,-6.82838,0,3.43468,18.7638,0,22.8291,19.4397,0
18.58,0.0052528,0.00195749,0,0.277599,0.261039,0,-0.55149,0.455536,0,-0.824281,-0.555282,0,1.40294,-0.604253,0,-4.86036,-1.90731,0,-6.75742,-6.84257,0,3.42051,18.7663,0,22.8216,19.4483,0
18.59,0.00524001,0.00198562,0,0.197195,0.325777,0,-0.595351,0.395618,0,-0.78763,-0.606317,0,1.42243,-0.557304,0,-4.85023,-1.93282,0,-6.74297,-6.85673,0,3.40634,18.7687,0,22.8142,19.457,0
18.6,0.00522705,0.00201369,0,0.102581,0.366548,0,-0.63281,0.331503,0,-0.747843,-0.654946,0,1.44034,-0.509731,0,-4.83997,-1.95827,0,-6.72849,-6.87086,0,3.39217,18.7712,0,22.8067,19.4656,0
18.61,0.00521394,0.00204171,0,0.000812119,0.380527,0,-0.663467,0.263875,0,-0.705077,-0.700977,0,1.45664,-0.461587,0,-4.82958,-1.98367,0,-6.71398,-6.88495,0,3.378,18.7737,0,22.7992,19.4743,0
18.62,0.00520067,0.00206967,0,-0.100636,0.366952,0,-0.686995,0.193455,0,-0.659502,-0.744226,0,1.47133,-0.412926,0,-4.81905,-2.00901,0,-6.69944,-6.89902,0,3.36382,18.7761,0,22.7917,19.4829,0
18.63,0.00518723,0.00209758,0,-0.194466,0.327109,0,-0.703146,0.120996,0,-0.611299,-0.784525,0,1.48437,-0.363801,0,-4.80839,-2.0343,0,-6.68487,-6.91306,0,3.34964,18.7785,0,22.7842,19.4915,0
18.64,0.00517363,0.00212541,0,-0.274093,0.264146,0,-0.711749,0.0472697,0,-0.560657,-0.821712,0,1.49577,-0.314269,0,-4.7976,-2.05953,0,-6.67027,-6.92706,0,3.33546,18.7809,0,22.7767,19.5002,0
18.65,0.00515987,0.00215318,0,-0.334087,0.182763,0,-0.712718,-0.0269374,0,-0.507778,-0.855642,0,1.50551,-0.264383,0,-4.78667,-2.0847,0,-6.65565,-6.94103,0,3.32128,18.7834,0,22.7692,19.5088,0
18.66,0.00514594,0.00218088,0,-0.37049,0.088819,0,-0.706045,-0.100835,0,-0.452872,-0.886179,0,1.51357,-0.2142,0,-4.77561,-2.10982,0,-6.64099,-6.95498,0,3.3071,18.7858,0,22.7617,19.5174,0
18.67,0.00513186,0.0022085,0,-0.381007,-0.0110952,0,-0.691806,-0.173637,0,-0.396154,-0.913204,0,1.51994,-0.163775,0,-4.76442,-2.13487,0,-6.6263,-6.96889,0,3.29291,18.7881,0,22.7542,19.526,0
18.68,0.00511761,0.00223604,0,-0.365094,-0.110099,0,-0.670158,-0.244569,0,-0.33785,-0.93661,0,1.52463,-0.113166,0,-4.75309,-2.15987,0,-6.61159,-6.98277,0,3.27873,18.7905,0,22.7467,19.5346,0
18.69,0.0051032,0.00226349,0,-0.323942,-0.201444,0,-0.641337,-0.31288,0,-0.27819,-0.956305,0,1.52762,-0.0624273,0,-4.74164,-2.18481,0,-6.59684,-6.99662,0,3.26454,18.7929,0,22.7392,19.5433,0
18.7,0.00508864,0.00229086,0,-0.260377,-0.278914,0,-0.605655,-0.377846,0,-0.217411,-0.97221,0,1.52892,-0.0116168,0,-4.73005,-2.20969,0,-6.58207,-7.01044,0,3.25035,18.7953,0,22.7316,19.5519,0
18.71,0.00507392,0.00231814,0,-0.178691,-0.337189,0,-0.563497,-0.438781,0,-0.155752,-0.984263,0,1.52851,0.0392091,0,-4.71834,-2.23451,0,-6.56726,-7.02423,0,3.23615,18.7976,0,22.7241,19.5605,0
18.72,0.00505905,0.00234532,0,-0.084396,-0.372167,0,-0.515315,-0.495044,0,-0.0934574,-0.992416,0,1.5264,0.0899939,0,-4.70649,-2.25926,0,-6.55243,-7.03798,0,3.22196,18.7999,0,22.7166,19.5691,0
18.73,0.00504403,0.0023724,0,0.016085,-0.381247,0,-0.461626,-0.546042,0,-0.030774,-0.996638,0,1.5226,0.140681,0,-4.69451,-2.28396,0,-6.53757,-7.05171,0,3.20776,18.8023,0,22.7091,19.5777,0
18.74,0.00502887,0.00239939,0,0.115795,-0.363534,0,-0.403004,-0.591242,0,0.0320508,-0.996912,0,1.5171,0.191213,0,-4.6824,-2.30859,0,-6.52268,-7.0654,0,3.19356,18.8046,0,22.7015,19.5863,0
18.75,0.00501357,0.00242628,0,0.20768,-0.319972,0,-0.340072,-0.630172,0,0.0947687,-0.993237,0,1.50992,0.241535,0,-4.67016,-2.33315,0,-6.50776,-7.07906,0,3.17936,18.8069,0,22.694,19.5949,0
18.76,0.00499814,0.00245306,0,0.285076,-0.253361,0,-0.273499,-0.662428,0,0.157132,-0.985628,0,1.50105,0.29159,0,-4.6578,-2.35765,0,-6.49281,-7.09269,0,3.16516,18.8092,0,22.6865,19.6035,0
18.77,0.00498256,0.00247974,0,0.342213,-0.168247,0,-0.203991,-0.687676,0,0.218893,-0.974115,0,1.49052,0.341323,0,-4.6453,-2.38209,0,-6.47783,-7.10629,0,3.15096,18.8115,0,22.6789,19.6121,0
18.78,0.00496687,0.00250632,0,0.374698,-0.0706525,0,-0.132283,-0.705659,0,0.27981,-0.958743,0,1.47833,0.390677,0,-4.63268,-2.40646,0,-6.46282,-7.11986,0,3.13675,18.8137,0,22.6714,19.6207,0
18.79,0.00495104,0.00253279,0,0.37992,0.0323366,0,-0.0591315,-0.716192,0,0.33964,-0.939575,0,1.4645,0.439598,0,-4.61992,-2.43076,0,-6.44779,-7.13339,0,3.12255,18.816,0,22.6638,19.6293,0
18.8,0.00493509,0.00255917,0,0.357327,0.133115,0,0.0146932,-0.719174,0,0.398149,-0.916684,0,1.44903,0.488031,0,-4.60704,-2.455,0,-6.43272,-7.1469,0,3.10834,18.8182,0,22.6563,19.6378,0
18.81,0.00491903,0.00258544,0,0.308521,0.224181,0,0.0884154,-0.714579,0,0.455103,-0.890162,0,1.43195,0.535922,0,-4.59403,-2.47917,0,-6.41763,-7.16037,0,3.09413,18.8205,0,22.6487,19.6464,0
18.82,0.00490284,0.00261161,0,0.237144,0.298774,0,0.161262,-0.702462,0,0.51028,-0.860115,0,1.41328,0.583217,0,-4.5809,-2.50327,0,-6.40251,-7.17381,0,3.07991,18.8227,0,22.6412,19.655,0
18.83,0.00488654,0.00263768,0,0.148568,0.351434,0,0.232469,-0.682955,0,0.56346,-0.82666,0,1.39304,0.629864,0,-4.56764,-2.5273,0,-6.38736,-7.18722,0,3.0657,18.8249,0,22.6336,19.6636,0
18.84,0.00487013,0.00266366,0,0.0494259,0.378443,0,0.301293,-0.656268,0,0.614434,-0.789929,0,1.37125,0.67581,0,-4.55425,-2.55126,0,-6.37218,-7.20059,0,3.05148,18.8271,0,22.626,19.6721,0
18.85,0.0048536,0.00268954,0,-0.0529626,0.378074,0,0.367015,-0.622685,0,0.663,-0.750069,0,1.34793,0.721004,0,-4.54073,-2.57515,0,-6.35697,-7.21394,0,3.03727,18.8293,0,22.6185,19.6807,0
18.86,0.00483696,0.00271532,0,-0.151185,0.350657,0,0.428948,-0.582561,0,0.708968,-0.707236,0,1.32311,0.765396,0,-4.52709,-2.59897,0,-6.34174,-7.22725,0,3.02305,18.8315,0,22.6109,19.6893,0
18.87,0.00482021,0.002741,0,-0.238299,0.298466,0,0.486447,-0.536317,0,0.752154,-0.661599,0,1.29681,0.808935,0,-4.51333,-2.62271,0,-6.32647,-7.24053,0,3.00883,18.8337,0,22.6033,19.6978,0
18.88,0.00480336,0.00276659,0,-0.308307,0.225467,0,0.538913,-0.48444,0,0.792389,-0.613339,0,1.26907,0.851573,0,-4.49944,-2.64639,0,-6.31118,-7.25377,0,2.9946,18.8358,0,22.5957,19.7064,0
18.89,0.00478639,0.00279208,0,-0.356524,0.136969,0,0.585798,-0.427473,0,0.829515,-0.562647,0,1.23992,0.893262,0,-4.48542,-2.66999,0,-6.29586,-7.26699,0,2.98038,18.838,0,22.5881,19.715,0
18.9,0.00476933,0.00281748,0,-0.379827,0.0392188,0,0.626613,-0.36601,0,0.863383,-0.509721,0,1.20939,0.933956,0,-4.47128,-2.69351,0,-6.28052,-7.28017,0,2.96615,18.8401,0,22.5806,19.7235,0
18.91,0.00475215,0.00284278,0,-0.376794,-0.0610239,0,0.660932,-0.300695,0,0.893861,-0.454773,0,1.17751,0.973607,0,-4.45702,-2.71697,0,-6.26514,-7.29332,0,2.95192,18.8423,0,22.573,19.7321,0
18.92,0.00473488,0.00286799,0,-0.347745,-0.156912,0,0.688397,-0.232209,0,0.920829,-0.398017,0,1.14431,1.01217,0,-4.44263,-2.74034,0,-6.24974,-7.30644,0,2.93769,18.8444,0,22.5654,19.7406,0
18.93,0.0047175,0.00289311,0,-0.294688,-0.241917,0,0.708719,-0.161268,0,0.944179,-0.339678,0,1.10984,1.04961,0,-4.42812,-2.76365,0,-6.23431,-7.31952,0,2.92346,18.8465,0,22.5578,19.7492,0
18.94,0.00470003,0.00291813,0,-0.221198,-0.310215,0,0.721683,-0.0886105,0,0.963821,-0.279987,0,1.07414,1.08587,0,-4.41349,-2.78687,0,-6.21885,-7.33258,0,2.90923,18.8486,0,22.5502,19.7577,0
18.95,0.00468246,0.00294306,0,-0.132216,-0.357038,0,0.727152,-0.0149966,0,0.979675,-0.219179,0,1.03724,1.12092,0,-4.39873,-2.81002,0,-6.20336,-7.3456,0,2.89499,18.8507,0,22.5426,19.7662,0
18.96,0.00466479,0.0029679,0,-0.0337728,-0.378983,0,0.725064,0.0588049,0,0.991679,-0.157494,0,0.999175,1.15472,0,-4.38385,-2.83309,0,-6.18785,-7.35858,0,2.88076,18.8528,0,22.535,19.7748,0
18.97,0.00464704,0.00299266,0,0.0673526,-0.374273,0,0.715438,0.132022,0,0.999787,-0.0951757,0,0.960001,1.18723,0,-4.36886,-2.85608,0,-6.17231,-7.37154,0,2.86652,18.8548,0,22.5274,19.7833,0
18.98,0.00462918,0.00301733,0,0.164052,-0.342937,0,0.698368,0.203888,0,1.00397,-0.0324696,0,0.919756,1.21841,0,-4.35374,-2.87899,0,-6.15674,-7.38446,0,2.85228,18.8569,0,22.5198,19.7919,0
18.99,0.00461124,0.00304191,0,0.249365,-0.28689,0,0.674028,0.273648,0,1.0042,0.0303766,0,0.878485,1.24823,0,-4.3385,-2.90182,0,-6.14114,-7.39735,0,2.83804,18.8589,0,22.5121,19.8004,0
19,0.00459321,0.00306641,0,0.316988,-0.20989,0,0.642668,0.340571,0,1.00048,0.0931149,0,0.836234,1.27665,0,-4.32314,-2.92458,0,-6.12552,-7.4102,0,2.8238,18.861,0,22.5045,19.8089,0
19.01,0.00457509,0.00309084,0,0.361791,-0.117333,0,0.60461,0.403951,0,0.992837,0.155498,0,0.79305,1.30365,0,-4.30766,-2.94725,0,-6.10987,-7.42303,0,2.80955,18.863,0,22.4969,19.8174,0
19.02,0.00455688,0.00311519,0,0.380268,-0.0159008,0,0.560248,0.463119,0,0.981288,0.217278,0,0.748981,1.32918,0,-4.29206,-2.96984,0,-6.09419,-7.43582,0,2.79531,18.865,0,22.4893,19.8259,0
19.03,0.00453858,0.00313946,0,0.370885,0.0869411,0,0.510043,0.51745,0,0.965882,0.278214,0,0.704077,1.35323,0,-4.27634,-2.99234,0,-6.07849,-7.44857,0,2.78106,18.867,0,22.4817,19.8345,0
19.04,0.00452018,0.00316367,0,0.334253,0.18355,0,0.454516,0.566367,0,0.946681,0.338063,0,0.658387,1.37576,0,-4.2605,-3.01477,0,-6.06275,-7.46129,0,2.76681,18.869,0,22.474,19.843,0
19.05,0.0045017,0.00318781,0,0.273103,0.266746,0,0.394247,0.609348,0,0.923758,0.396589,0,0.611962,1.39674,0,-4.24455,-3.03711,0,-6.04699,-7.47398,0,2.75256,18.871,0,22.4664,19.8515,0
19.06,0.00448312,0.00321188,0,0.192054,0.330416,0,0.329866,0.645936,0,0.897205,0.453562,0,0.564854,1.41616,0,-4.22848,-3.05937,0,-6.03121,-7.48664,0,2.73831,18.873,0,22.4587,19.86,0
19.07,0.00446444,0.00323589,0,0.0972022,0.370009,0,0.26205,0.675737,0,0.867127,0.508756,0,0.517117,1.434,0,-4.21229,-3.08154,0,-6.0154,-7.49926,0,2.72405,18.8749,0,22.4511,19.8685,0
19.08,0.00444566,0.00325984,0,-0.00441133,0.382859,0,0.191511,0.698428,0,0.833641,0.561954,0,0.468803,1.45022,0,-4.19598,-3.10363,0,-5.99956,-7.51185,0,2.7098,18.8769,0,22.4435,19.877,0
19.09,0.00442677,0.00328372,0,-0.105386,0.368334,0,0.118993,0.713764,0,0.79688,0.612945,0,0.419966,1.46482,0,-4.17956,-3.12563,0,-5.98369,-7.52441,0,2.69554,18.8788,0,22.4358,19.8855,0
19.1,0.00440778,0.00330755,0,-0.198535,0.327795,0,0.0452604,0.721574,0,0.75699,0.661528,0,0.370662,1.47777,0,-4.16302,-3.14754,0,-5.9678,-7.53693,0,2.68128,18.8807,0,22.4282,19.894,0
19.11,0.00438868,0.00333131,0,-0.277393,0.264405,0,-0.028905,0.721769,0,0.714126,0.70751,0,0.320946,1.48906,0,-4.14637,-3.16937,0,-5.95188,-7.54942,0,2.66702,18.8827,0,22.4205,19.9025,0
19.12,0.00436947,0.00335501,0,-0.336626,0.182831,0,-0.102717,0.71434,0,0.668459,0.750712,0,0.270872,1.49867,0,-4.1296,-3.19111,0,-5.93593,-7.56188,0,2.65276,18.8846,0,22.4128,19.911,0
19.13,0.00435014,0.00337865,0,-0.372332,0.088875,0,-0.175392,0.699359,0,0.620168,0.79096,0,0.220499,1.50661,0,-4.11272,-3.21276,0,-5.91996,-7.5743,0,2.6385,18.8865,0,22.4052,19.9195,0
19.14,0.0043307,0.00340223,0,-0.382234,-0.0109382,0,-0.246156,0.67698,0,0.569444,0.828097,0,0.169882,1.51285,0,-4.09572,-3.23432,0,-5.90396,-7.58669,0,2.62423,18.8883,0,22.3975,19.928,0
19.15,0.00431113,0.00342573,0,-0.365771,-0.109773,0,-0.314256,0.647437,0,0.516487,0.861976,0,0.119078,1.51738,0,-4.07861,-3.25579,0,-5.88794,-7.59904,0,2.60997,18.8902,0,22.3899,19.9364,0
19.16,0.00429144,0.00344917,0,-0.324103,-0.200899,0,-0.378966,0.611038,0,0.461506,0.892462,0,0.0681446,1.52021,0,-4.06139,-3.27717,0,-5.87188,-7.61136,0,2.5957,18.8921,0,22.3822,19.9449,0
19.17,0.00427163,0.00347253,0,-0.26003,-0.278083,0,-0.439594,0.56817,0,0.404719,0.919436,0,0.0171391,1.52133,0,-4.04405,-3.29847,0,-5.85581,-7.62365,0,2.58143,18.8939,0,22.3745,19.9534,0
19.18,0.0042517,0.00349583,0,-0.177838,-0.335965,0,-0.495493,0.519285,0,0.346349,0.942789,0,-0.033881,1.52073,0,-4.0266,-3.31967,0,-5.8397,-7.6359,0,2.56716,18.8958,0,22.3668,19.9619,0
19.19,0.00423164,0.00351904,0,-0.0830709,-0.370403,0,-0.546066,0.464902,0,0.286627,0.962431,0,-0.084858,1.51842,0,-4.00904,-3.34077,0,-5.82357,-7.64812,0,2.55289,18.8976,0,22.3591,19.9703,0
19.2,0.00421146,0.00354218,0,0.0177841,-0.378767,0,-0.590773,0.405601,0,0.225789,0.978282,0,-0.135734,1.5144,0,-3.99137,-3.36179,0,-5.80742,-7.6603,0,2.53861,18.8994,0,22.3515,19.9788,0
19.21,0.00419115,0.00356524,0,0.117682,-0.360171,0,-0.629137,0.342014,0,0.164075,0.990281,0,-0.186453,1.50867,0,-3.97359,-3.38271,0,-5.79124,-7.67245,0,2.52434,18.9012,0,22.3438,19.9873,0
19.22,0.00417071,0.00358822,0,0.20948,-0.315617,0,-0.660748,0.274818,0,0.101729,0.998379,0,-0.236956,1.50124,0,-3.9557,-3.40354,0,-5.77503,-7.68457,0,2.51006,18.903,0,22.3361,19.9957,0
19.23,0.00415015,0.00361111,0,0.286453,-0.248013,0,-0.685272,0.20473,0,0.038997,1.00255,0,-0.287186,1.49212,0,-3.9377,-3.42427,0,-5.7588,-7.69665,0,2.49578,18.9048,0,22.3284,20.0042,0
19.24,0.00412946,0.00363392,0,0.342817,-0.162041,0,-0.702447,0.132499,0,-0.0238726,1.00276,0,-0.337087,1.48131,0,-3.91959,-3.44491,0,-5.74254,-7.70869,0,2.4815,18.9066,0,22.3207,20.0126,0
19.25,0.00410865,0.00365664,0,0.374235,-0.0638653,0,-0.712093,0.0588943,0,-0.0866316,0.999029,0,-0.386601,1.46883,0,-3.90137,-3.46546,0,-5.72626,-7.72071,0,2.46722,18.9084,0,22.313,20.0211,0
19.26,0.00408771,0.00367928,0,0.378217,0.039315,0,-0.714111,-0.0152987,0,-0.149032,0.99136,0,-0.435673,1.45469,0,-3.88304,-3.48591,0,-5.70995,-7.73269,0,2.45294,18.9101,0,22.3053,20.0296,0
19.27,0.00406665,0.00370182,0,0.354373,0.139845,0,-0.708484,-0.0892899,0,-0.210827,0.979785,0,-0.484247,1.4389,0,-3.86461,-3.50626,0,-5.69361,-7.74463,0,2.43866,18.9119,0,22.2976,20.038,0
19.28,0.00404546,0.00372428,0,0.304478,0.23025,0,-0.695275,-0.162292,0,-0.271772,0.964351,0,-0.532268,1.42149,0,-3.84607,-3.52651,0,-5.67725,-7.75654,0,2.42437,18.9136,0,22.2899,20.0464,0
19.29,0.00402414,0.00374664,0,0.232317,0.303867,0,-0.674632,-0.233529,0,-0.331627,0.945118,0,-0.579681,1.40247,0,-3.82742,-3.54667,0,-5.66087,-7.76841,0,2.41009,18.9153,0,22.2822,20.0549,0
19.3,0.00400269,0.00376891,0,0.143347,0.355386,0,-0.646779,-0.302245,0,-0.390154,0.922162,0,-0.626432,1.38187,0,-3.80866,-3.56673,0,-5.64446,-7.78025,0,2.3958,18.917,0,22.2744,20.0633,0
19.31,0.00398112,0.00379108,0,0.0442096,0.381249,0,-0.612017,-0.367713,0,-0.447123,0.895574,0,-0.672468,1.3597,0,-3.7898,-3.58668,0,-5.62802,-7.79206,0,2.38151,18.9187,0,22.2667,20.0718,0
19.32,0.00395942,0.00381315,0,-0.0578316,0.379868,0,-0.570723,-0.429242,0,-0.502307,0.865458,0,-0.717737,1.336,0,-3.77084,-3.60654,0,-5.61156,-7.80383,0,2.36722,18.9204,0,22.259,20.0802,0
19.33,0.00393759,0.00383512,0,-0.155466,0.351665,0,-0.523341,-0.486181,0,-0.55549,0.831934,0,-0.762186,1.31078,0,-3.75177,-3.6263,0,-5.59507,-7.81556,0,2.35293,18.9221,0,22.2513,20.0886,0
19.34,0.00391563,0.00385699,0,-0.241865,0.298946,0,-0.470377,-0.537935,0,-0.606459,0.795135,0,-0.805766,1.28408,0,-3.7326,-3.64596,0,-5.57856,-7.82726,0,2.33864,18.9238,0,22.2435,20.097,0
19.35,0.00389354,0.00387875,0,-0.311133,0.225659,0,-0.412398,-0.583959,0,-0.655014,0.755206,0,-0.848426,1.25592,0,-3.71332,-3.66552,0,-5.56203,-7.83893,0,2.32434,18.9254,0,22.2358,20.1055,0
19.36,0.00387133,0.00390041,0,-0.358653,0.137061,0,-0.350021,-0.623774,0,-0.700962,0.712304,0,-0.890118,1.22634,0,-3.69394,-3.68498,0,-5.54547,-7.85056,0,2.31005,18.9271,0,22.2281,20.1139,0
19.37,0.00384899,0.00392195,0,-0.381328,0.0393366,0,-0.283911,-0.656966,0,-0.744123,0.666599,0,-0.930793,1.19537,0,-3.67446,-3.70433,0,-5.52888,-7.86216,0,2.29575,18.9287,0,22.2203,20.1223,0
19.38,0.00382652,0.00394337,0,-0.377727,-0.0608036,0,-0.214767,-0.683192,0,-0.784324,0.618273,0,-0.970406,1.16305,0,-3.65487,-3.72358,0,-5.51227,-7.87372,0,2.28145,18.9303,0,22.2126,20.1307,0
19.39,0.00380393,0.00396468,0,-0.34814,-0.156534,0,-0.143322,-0.702182,0,-0.821407,0.567517,0,-1.00891,1.12941,0,-3.63519,-3.74273,0,-5.49564,-7.88524,0,2.26715,18.932,0,22.2048,20.1391,0
19.4,0.00378122,0.00398586,0,-0.294546,-0.241317,0,-0.070329,-0.713744,0,-0.855226,0.51453,0,-1.04626,1.09448,0,-3.6154,-3.76178,0,-5.47898,-7.89673,0,2.25285,18.9336,0,22.1971,20.1475,0
